street_key,street_id,street_name,suburb,centroid_latitude,centroid_longitude,address_count,planted_tree_count,planted_tree_species_count,garden_plant_row_count,garden_plant_species_count,plant_species_count,pollinator_flowering_plant_species_count,nearby_canopy_area_m2,nearby_canopy_polygon_count
Central City|866,866,Malthouse Lane,Central City,-37.8154906,144.9714923,11,0,0,0,0,0,0,0.1,1
Central City|868,868,Manchester Lane,Central City,-37.8162051,144.9659769,44,0,0,0,0,0,0,14.86,9
Central City|872,872,Manton Lane,Central City,-37.8136347,144.955157,29,0,0,0,0,0,0,0.0,0
Central City|876,876,Market Lane,Central City,-37.8118442,144.9693007,36,0,0,0,0,0,0,7.41,10
Central City|1424,1424,Market Street,Central City,-37.8183046,144.9606939,69,31,8,19,6,14,1,2163.8,49
Central City|859,859,McKillop Street,Central City,-37.815308,144.9617444,31,5,2,0,0,2,0,30.9,14
Central City|860,860,McLean Alley,Central City,-37.8114256,144.9603497,39,0,0,0,0,0,0,83.07,5
Central City|889,889,Melbourne Place,Central City,-37.8132546,144.9687231,42,0,0,0,0,0,0,0.0,0
Central City|892,892,Merlin Alley,Central City,-37.8143441,144.9597687,4,0,0,0,0,0,0,0.0,0
Central City|893,893,Merriman Lane,Central City,-37.814199,144.9537036,15,0,0,0,0,0,0,43.21,15
Central City|895,895,Meyers Place,Central City,-37.8121732,144.9722624,34,8,2,0,0,2,0,63.96,25
Central City|898,898,Mill Place,Central City,-37.8176494,144.9639297,20,0,0,0,0,0,0,71.25,11
Central City|916,916,Moubray Street,Central City,-37.8480457,144.9823779,76,68,4,0,0,4,1,6530.23,202
Central City|929,929,Niagara Lane,Central City,-37.8131335,144.9614681,41,0,0,0,0,0,0,13.52,7
Central City|930,930,Nicholson Place,Central City,-37.8133523,144.9536156,9,0,0,0,0,0,0,0.0,0
Central City|119550,119550,Norval Place,Central City,-37.821075,144.9560292,3,0,0,0,0,0,0,4.87,8
Central City|939,939,O'connell Street,Central City,-37.8042214,144.9577046,62,19,3,4,4,7,1,647.75,28
Central City|944,944,Oliver Lane,Central City,-37.8160824,144.970106,38,0,0,0,0,0,0,10.86,8
Central City|119497,119497,Olympic Boulevard,Central City,-37.8240398,144.9836405,89,431,49,9,6,55,10,28535.38,947
Central City|961,961,Park Street,Central City,-37.8127031,144.9551882,39,0,0,0,0,0,0,4.84,2
Central City|973,973,Peel Street,Central City,-37.8070285,144.9564085,99,38,5,0,0,5,1,675.26,49
Central City|975,975,Pelham Street,Central City,-37.8018834,144.9581117,19,9,5,0,0,5,2,264.43,16
Central City|995,995,Presgrave Place,Central City,-37.8149748,144.9655698,20,0,0,0,0,0,0,0.0,0
Central City|1001,1001,Princes Walk,Central City,-37.8186848,144.9690074,25,27,5,3,3,8,2,677.65,47
Central City|1003,1003,Punch Lane,Central City,-37.810462,144.9709381,36,6,1,0,0,1,0,203.46,27
Central City|1004,1004,Punt Road,Central City,-37.8483004,144.9844651,154,343,46,15,13,57,13,16684.2,430
Central City|117913,117913,QV Square,Central City,-37.810544,144.9655899,19,0,0,0,0,0,0,0.0,0
Central City|117918,117918,QV Terrace,Central City,-37.8107091,144.9655779,21,0,0,0,0,0,0,6.61,1
Central City|117920,117920,QV Undercroft,Central City,-37.8105678,144.9656192,18,0,0,0,0,0,0,3.31,5
Central City|117919,117919,QV Upper Terrace,Central City,-37.8103526,144.9656291,8,0,0,0,0,0,0,0.0,0
Central City|117917,117917,QV Urban Market,Central City,-37.8105737,144.9657659,67,0,0,0,0,0,0,10.24,2
Central City|1010,1010,Queen Street,Central City,-37.8127796,144.9597875,466,176,11,1,1,12,2,17546.07,271
Central City|1008,1008,Queensberry Street,Central City,-37.8040374,144.9584706,36,20,2,0,0,2,1,1517.02,9
Central City|1018,1018,Rainbow Alley,Central City,-37.8141365,144.9663829,19,0,0,0,0,0,0,5.41,10
Central City|1019,1019,Ramsay Lane,Central City,-37.8154349,144.9570173,20,1,1,0,0,1,0,41.46,9
Central City|1021,1021,Rankins Lane,Central City,-37.8138809,144.9621996,20,0,0,0,0,0,0,6.21,2
Central City|119776,119776,Rebecca Walk,Central City,-37.8214118,144.9566719,42,39,10,7,4,14,4,4566.43,74
Central City|117924,117924,Red Cape Lane,Central City,-37.8106945,144.9649921,23,0,0,0,0,0,0,0.0,0
Central City|1029,1029,Ridgway Place,Central City,-37.8130578,144.9724158,28,0,0,0,0,0,0,2858.19,7
Central City|1287,1287,Roeszler Lane,Central City,-37.8163704,144.960485,9,0,0,0,0,0,0,0.0,0
Central City|1037,1037,Rose Lane,Central City,-37.8152176,144.9541603,40,0,0,0,0,0,0,152.47,22
Central City|1607,1607,Royal Arcade,Central City,-37.8146416,144.9640346,46,0,0,0,0,0,0,0.0,0
Central City|1040,1040,Royal Lane,Central City,-37.813746,144.9669358,19,7,3,0,0,3,0,213.41,12
Central City|1044,1044,Russell Place,Central City,-37.8136402,144.9673163,38,4,1,0,0,1,0,113.67,15
Central City|1045,1045,Russell Street,Central City,-37.8117891,144.9676353,388,125,11,0,0,11,3,13218.36,223
Central City|1046,1046,Rutledge Lane,Central City,-37.8164457,144.968927,15,0,0,0,0,0,0,0.0,0
Central City|117773,117773,Sandridge Rail Bridge,Central City,-37.8201804,144.9628312,1,0,0,0,0,0,0,0.0,0
Central City|1065,1065,Scott Alley,Central City,-37.8168418,144.9663641,12,0,0,0,0,0,0,13.58,8
Central City|1075,1075,Singers Lane,Central City,-37.8111847,144.9567856,6,0,0,0,0,0,0,10.5,19
Central City|1076,1076,Slater Street,Central City,-37.8388728,144.9774835,21,9,1,0,0,1,0,1666.55,63
Central City|1080,1080,Sniders Lane,Central City,-37.8113871,144.9639753,5,0,0,0,0,0,0,0.0,0
Central City|1082,1082,Somerset Place,Central City,-37.8137619,144.9625092,37,2,1,2,2,3,1,40.6,2
Central City|119057,119057,Southern Cross Lane,Central City,-37.8128229,144.9700665,16,0,0,0,0,0,0,0.0,0
Central City|1086,1086,Spencer Street,Central City,-37.8171636,144.9534657,153,43,10,3,3,13,3,3093.99,68
Central City|1088,1088,Spring Street,Central City,-37.8112939,144.9728246,140,46,10,0,0,10,1,3384.29,120
Central City|1056,1056,St Kilda Road,Central City,-37.8402612,144.9771941,144,1158,130,428,147,273,29,128368.62,1644
Central City|1093,1093,Staughton Alley,Central City,-37.8170406,144.9640456,27,0,0,0,0,0,0,13.04,13
Central City|1098,1098,Stewart Street,Central City,-37.8080606,144.9621422,2,3,1,0,0,1,0,44.28,16
Central City|1109,1109,Sutherland Street,Central City,-37.8111024,144.9608114,37,0,0,0,0,0,0,0.0,0
Central City|1114,1114,Swanston Street,Central City,-37.8124195,144.965162,477,233,22,99,18,40,13,21550.51,362
Central City|1115,1115,Tattersalls Lane,Central City,-37.8119014,144.9655744,36,0,0,0,0,0,0,38.42,5
Central City|1116,1116,Tavistock Place,Central City,-37.8185213,144.961655,38,0,0,0,0,0,0,1.17,3
Central City|1120,1120,Therry Street,Central City,-37.8071583,144.9597324,127,31,5,0,0,5,2,2844.27,46
Central City|1124,1124,Timothy Lane,Central City,-37.8121004,144.96101,20,0,0,0,0,0,0,0.0,0
Central City|1127,1127,Toorak Road,Central City,-37.8371503,144.9768073,12,9,4,0,0,4,2,1383.81,15
Central City|1152,1152,Victoria Street,Central City,-37.8065164,144.9606164,87,42,10,4,2,12,4,1815.26,82
Central City|1159,1159,Waratah Place,Central City,-37.8114422,144.9670194,16,0,0,0,0,0,0,0.0,0
Central City|1160,1160,Warburton Alley,Central City,-37.8132748,144.9616767,20,0,0,0,0,0,0,24.59,3
Central City|1161,1161,Warburton Lane,Central City,-37.8138608,144.9619396,25,0,0,0,0,0,0,0.0,0
Central City|120060,120060,Watertank Way,Central City,-37.8153646,144.9533585,17,0,0,0,0,0,0,401.25,60
Central City|1166,1166,Watson Place,Central City,-37.8157366,144.9680645,25,0,0,0,0,0,0,0.0,0
Central City|1170,1170,Wellington Parade South,Central City,-37.8159991,144.9747392,32,8,2,0,0,2,0,2109.86,48
Central City|1176,1176,White Hart Lane,Central City,-37.8129377,144.9620328,1,0,0,0,0,0,0,25.21,10
Central City|1179,1179,William Street,Central City,-37.8149294,144.957891,338,86,8,0,0,8,1,10117.34,143
Central City|1180,1180,Wills Street,Central City,-37.810771,144.9572165,14,8,2,0,0,2,0,252.54,25
Central City|1184,1184,Windsor Place,Central City,-37.8120678,144.9726939,37,2,1,0,0,1,0,55.8,9
Docklands|371,371,Adderley Street,Docklands,-37.8123435,144.9488614,54,16,4,0,0,4,0,1483.34,40
Docklands|120172,120172,Adela Lane,Docklands,-37.8211584,144.9422798,13,14,6,8,6,12,2,121.94,32
Docklands|117870,117870,Aquitania Way,Docklands,-37.8138316,144.9422641,27,22,1,4,2,3,1,1177.5,53
Docklands|120052,120052,Augusta Avenue,Docklands,-37.8158313,144.9375855,18,15,3,3,3,6,0,226.45,31
Docklands|117945,117945,Aurora Lane,Docklands,-37.8199366,144.9507485,83,12,4,0,0,4,1,94.07,8
Docklands|120090,120090,Australian Wharf,Docklands,-37.8214478,144.9416987,23,15,5,8,6,11,2,166.91,34
Docklands|120036,120036,Barring Mews,Docklands,-37.8230677,144.9386326,6,4,2,10,6,8,3,43.4,9
Docklands|117957,117957,Batmans Hill Drive,Docklands,-37.8205378,144.9489383,85,100,6,1,1,7,4,2790.31,112
Docklands|455,455,Bourke Street,Docklands,-37.819259,144.9457241,165,186,15,20,8,23,4,5280.71,207
Docklands|117958,117958,Bourke Street Extension,Docklands,-37.8202242,144.9408247,1,9,2,0,0,2,1,197.08,14
Docklands|118681,118681,Brentani Way,Docklands,-37.8213491,144.9506625,8,4,1,0,0,1,0,410.66,35
Docklands|120089,120089,Buckley Walk,Docklands,-37.8199044,144.9449929,8,28,4,2,2,6,1,623.21,8
Docklands|120037,120037,Canal Mews,Docklands,-37.8231498,144.9392468,4,4,2,14,5,7,1,25.97,7
Docklands|117868,117868,Caravel Lane,Docklands,-37.8142465,144.9411587,40,26,2,0,0,2,0,1678.64,57
Docklands|526,526,Collins Street,Docklands,-37.8205044,144.947391,274,313,29,29,14,43,12,5128.09,278
Docklands|119552,119552,Commissioners Lane,Docklands,-37.8196537,144.9538279,5,0,0,0,0,0,0,691.14,17
Docklands|119223,119223,Cumberland Street,Docklands,-37.8196651,144.9425707,11,20,2,0,0,2,0,154.62,18
Docklands|120095,120095,Digital Drive,Docklands,-37.8138372,144.9462581,24,4,2,0,0,2,0,728.46,25
Docklands|117768,117768,Docklands Drive,Docklands,-37.8149274,144.9380648,171,868,28,236,52,76,11,3049.48,405
Docklands|117914,117914,Doepel Way,Docklands,-37.8147866,144.9401062,30,19,4,4,3,7,1,805.33,77
Docklands|586,586,Dudley Street,Docklands,-37.8118881,144.9458674,32,16,3,0,0,3,1,1136.61,35
Docklands|119689,119689,Encounter Way,Docklands,-37.820097,144.945709,1,10,1,0,0,1,1,20.55,10
Docklands|117951,117951,Enterprize Way,Docklands,-37.8191861,144.9443409,18,12,1,0,0,1,0,345.3,7
Docklands|636,636,Flinders Street,Docklands,-37.8217415,144.953023,118,45,9,3,3,12,2,1787.3,48
Docklands|640,640,Footscray Road,Docklands,-37.8110715,144.9389656,63,36,7,8,5,12,5,1033.66,28
Docklands|120034,120034,Foundry Way,Docklands,-37.8228443,144.9379423,12,13,2,13,7,9,0,146.48,15
Docklands|119690,119690,Geographe Street,Docklands,-37.8202451,144.9454305,31,59,8,191,96,104,5,1115.57,44
Docklands|118682,118682,Georgiana Street,Docklands,-37.8216593,144.9505302,7,8,1,0,0,1,1,301.53,25
Docklands|120174,120174,Glenti Place,Docklands,-37.8152748,144.9388814,1,29,7,50,19,26,4,101.63,7
Docklands|117766,117766,Harbour Esplanade,Docklands,-37.8173911,144.945844,217,532,43,94,43,84,11,7978.59,440
Docklands|119224,119224,Hubbuck Lane,Docklands,-37.8196218,144.9430504,3,0,0,0,0,0,0,744.73,2
Docklands|119692,119692,Import Lane,Docklands,-37.8209277,144.9447817,17,54,6,6,4,10,2,400.42,33
Docklands|120030,120030,Karlsruhe Lane,Docklands,-37.8210835,144.9453848,22,31,2,31,24,26,1,58.22,15
Docklands|120029,120029,Keera Way,Docklands,-37.8208003,144.9457687,13,9,1,0,0,1,0,115.41,22
Docklands|780,780,La Trobe Street,Docklands,-37.814014,144.9488725,45,25,4,0,0,4,1,1591.08,119
Docklands|120054,120054,Leven Avenue,Docklands,-37.8155662,144.9374201,28,15,2,3,3,5,0,349.13,12
Docklands|119759,119759,Little Docklands Drive,Docklands,-37.8126075,144.9404511,34,19,1,0,0,1,1,399.31,24
Docklands|1370,1370,Lorimer Street,Docklands,-37.8237268,144.9403725,121,309,34,123,37,70,8,3065.34,428
Docklands|120059,120059,Marmion Place,Docklands,-37.8136177,144.9425899,11,13,3,2,2,5,1,227.3,18
Docklands|117915,117915,Mayfield Place,Docklands,-37.819095,144.9505976,8,10,2,0,0,2,1,130.43,2
Docklands|118680,118680,McCrae Street,Docklands,-37.821924,144.9504977,10,57,8,23,11,19,4,1623.88,41
Docklands|117952,117952,Merchant Street,Docklands,-37.8203221,144.9439516,71,90,12,0,0,12,2,1319.27,76
Docklands|120025,120025,Mills Place,Docklands,-37.8231496,144.9399702,2,2,1,4,4,5,1,0.0,0
Docklands|119691,119691,Navigation Drive,Docklands,-37.820738,144.946201,29,967,38,40,26,63,8,3714.27,105
Docklands|117864,117864,Newquay Promenade,Docklands,-37.8151016,144.9410742,79,87,18,144,36,53,8,1674.79,135
Docklands|118696,118696,North Wharf,Docklands,-37.8214282,144.9415128,10,24,3,9,4,7,0,816.03,16
Docklands|936,936,North Wharf Road,Docklands,-37.8198192,144.9376183,6,5,1,0,0,1,0,26.25,4
Docklands|118679,118679,Palmyra Way,Docklands,-37.8137223,144.9433521,12,4,1,0,0,1,0,417.82,32
Docklands|119108,119108,Pearl River Road,Docklands,-37.8130593,144.9366994,148,357,25,103,21,46,9,8290.86,288
Docklands|119560,119560,Point Park Crescent,Docklands,-37.8234241,144.9414173,7,52,9,24,10,19,4,297.62,30
Docklands|117866,117866,Rakaia Way,Docklands,-37.8145217,144.9407876,31,25,5,9,2,7,1,694.94,42
Docklands|120086,120086,Riggers Place,Docklands,-37.8224417,144.9366787,1,7,2,3,3,5,0,1.88,2
Docklands|117906,117906,River Esplanade,Docklands,-37.8235688,144.9438976,218,150,15,119,42,57,10,3112.0,192
Docklands|117781,117781,Saint Mangos Lane,Docklands,-37.8142466,144.9414251,28,23,2,9,3,5,1,589.79,43
Docklands|120039,120039,Saint Mangos Lane North,Docklands,-37.813071,144.9408246,9,11,2,0,0,2,0,147.4,31
Docklands|119693,119693,Seafarer Lane,Docklands,-37.8211582,144.9432552,23,45,12,1,1,13,2,346.37,41
Docklands|1072,1072,Siddeley Street,Docklands,-37.8223017,144.9532105,73,52,12,13,10,22,4,3394.68,186
Docklands|3192,3192,South Wharf,Docklands,-37.8227377,144.9407906,10,49,7,71,31,38,6,265.36,25
Docklands|120031,120031,South Wharf Drive,Docklands,-37.8223776,144.9371401,89,187,18,272,65,83,11,895.49,213
Docklands|119773,119773,South Wharf Promenade,Docklands,-37.8238754,144.948356,1,0,0,0,0,0,0,0.0,0
Docklands|1086,1086,Spencer Street,Docklands,-37.8166328,144.9525954,285,32,6,0,0,6,0,2831.27,102
Docklands|119757,119757,Star Circus,Docklands,-37.8122075,144.9374666,15,7,2,0,0,2,0,183.8,29
Docklands|119760,119760,Star Crescent,Docklands,-37.813486,144.9377403,47,0,0,0,0,0,0,113.93,29
Docklands|120032,120032,Stokehold Mews,Docklands,-37.8227259,144.9372496,5,5,3,36,27,30,4,15.21,13
Docklands|119761,119761,Studio Lane,Docklands,-37.8133528,144.9381105,30,0,0,0,0,0,0,112.8,17
Docklands|119762,119762,The Arcade,Docklands,-37.8124866,144.9379831,13,0,0,0,0,0,0,20.42,8
Docklands|120149,120149,Tom Thumb Lane,Docklands,-37.8208625,144.9413002,26,16,5,5,3,8,3,150.22,39
Docklands|3095,3095,Victoria Harbour,Docklands,-37.8176065,144.9404181,18,2,1,0,0,1,0,63.19,6
Docklands|119527,119527,Victoria Harbour Promenade,Docklands,-37.8193091,144.9424305,65,80,6,31,11,17,3,1451.37,129
Docklands|117946,117946,Village Street,Docklands,-37.8201321,144.9501591,84,57,8,16,2,10,3,351.49,29
Docklands|119758,119758,Waterfront Way,Docklands,-37.8130072,144.939038,99,45,6,6,4,10,3,718.47,52
Docklands|120088,120088,Waterside Place,Docklands,-37.8200191,144.9418626,14,8,1,0,0,1,0,225.91,15
Docklands|117879,117879,Waterview Walk,Docklands,-37.8197057,144.9478042,24,87,7,5,4,11,4,2500.42,70
Docklands|120051,120051,Wattle Road,Docklands,-37.8157586,144.937129,16,36,4,16,6,10,3,459.07,43
Docklands|119756,119756,Wharf Street,Docklands,-37.8132104,144.9385262,44,0,0,0,0,0,0,305.64,33
Docklands|117786,117786,Wurundjeri Way,Docklands,-37.8179537,144.9496384,154,41,7,8,7,14,3,5180.32,283
East Melbourne|372,372,Agnes Street,East Melbourne,-37.8175086,144.9799923,70,13,3,0,0,3,0,731.51,87
East Melbourne|356,356,Albert Lane,East Melbourne,-37.8101334,144.9868589,1,0,0,0,0,0,0,93.71,15
East Melbourne|375,375,Albert Street,East Melbourne,-37.810158,144.981577,403,503,74,66,50,122,21,27825.78,906
East Melbourne|442,442,Berry Street,East Melbourne,-37.8183708,144.9886622,68,22,4,0,0,4,0,1237.29,122
East Melbourne|3059,3059,Brahe Place,East Melbourne,-37.8160759,144.9896692,13,0,0,0,0,0,0,62.43,19
East Melbourne|468,468,Brunton Avenue,East Melbourne,-37.8207688,144.9847138,2,0,0,0,0,0,0,17036.61,190
East Melbourne|120153,120153,Buchan Lane,East Melbourne,-37.8113684,144.9893391,3,0,0,0,0,0,0,129.82,16
East Melbourne|1402,1402,Burchett Lane,East Melbourne,-37.8151121,144.989856,32,0,0,0,0,0,0,426.49,36
East Melbourne|494,494,Cathedral Place,East Melbourne,-37.810882,144.9768678,67,64,8,0,0,8,1,2766.05,102
East Melbourne|501,501,Charles Street,East Melbourne,-37.8176427,144.9811839,69,15,3,0,0,3,0,1788.84,71
East Melbourne|515,515,Clarendon Street,East Melbourne,-37.8124146,144.9833314,129,280,68,205,107,174,19,20529.12,444
East Melbourne|119753,119753,Cliveden Close,East Melbourne,-37.8169768,144.9768299,3,10,4,11,7,11,2,1667.88,31
East Melbourne|1548,1548,Contractors Lane,East Melbourne,-37.8102771,144.9872357,1,0,0,0,0,0,0,521.07,22
East Melbourne|556,556,Darling Street,East Melbourne,-37.8128936,144.9897148,42,37,7,6,4,11,3,2469.36,50
East Melbourne|590,590,Eades Street,East Melbourne,-37.8095301,144.9809771,30,16,1,0,0,1,0,1661.47,43
East Melbourne|636,636,Flinders Street,East Melbourne,-37.8154351,144.97488,1,25,14,2,2,16,3,365.47,6
East Melbourne|646,646,Garden Avenue,East Melbourne,-37.8163448,144.988763,14,17,5,0,0,5,0,262.84,45
East Melbourne|652,652,George Street,East Melbourne,-37.8153932,144.9866203,213,73,8,18,10,18,3,11590.39,442
East Melbourne|656,656,Gipps Street,East Melbourne,-37.8131119,144.9866368,196,93,5,0,0,5,1,5671.91,288
East Melbourne|657,657,Gisborne Street,East Melbourne,-37.8096026,144.9756358,39,30,4,3,3,7,2,5460.53,117
East Melbourne|3250,3250,Green Place,East Melbourne,-37.8101927,144.987858,4,0,0,0,0,0,0,167.83,13
East Melbourne|677,677,Grey Street,East Melbourne,-37.8119788,144.9867517,156,215,25,31,20,45,4,6400.35,298
East Melbourne|1418,1418,Hayes Lane,East Melbourne,-37.8139619,144.9901042,25,0,0,0,0,0,0,724.52,40
East Melbourne|714,714,Hoddle Street,East Melbourne,-37.8134378,144.9905131,109,26,1,0,0,1,0,4324.48,129
East Melbourne|723,723,Hotham Place,East Melbourne,-37.8136886,144.9847826,7,0,0,0,0,0,0,29.04,19
East Melbourne|725,725,Hotham Street,East Melbourne,-37.8142521,144.986678,192,169,12,0,0,12,2,5231.66,378
East Melbourne|743,743,Jolimont Lane,East Melbourne,-37.8176018,144.9794375,60,0,0,0,0,0,0,415.54,101
East Melbourne|744,744,Jolimont Road,East Melbourne,-37.8174322,144.978859,52,40,6,4,1,7,1,2040.52,81
East Melbourne|745,745,Jolimont Street,East Melbourne,-37.8184436,144.9802607,55,2,1,0,0,1,0,10929.09,95
East Melbourne|746,746,Jolimont Terrace,East Melbourne,-37.8177575,144.9818838,44,2,1,0,0,1,0,11475.44,171
East Melbourne|778,778,Lansdowne Street,East Melbourne,-37.8099684,144.9782639,34,284,71,171,79,148,15,31176.32,340
East Melbourne|846,846,Macarthur Street,East Melbourne,-37.8120376,144.9747056,2,7,3,0,0,3,0,2277.16,63
East Melbourne|119754,119754,Magistrates Walk,East Melbourne,-37.81669,144.9766254,10,37,6,23,13,19,2,63.91,26
East Melbourne|3199,3199,Mena Place,East Melbourne,-37.8162358,144.9874546,7,0,0,0,0,0,0,63.31,14
East Melbourne|913,913,Morrison Place,East Melbourne,-37.8090728,144.9767727,17,14,2,0,0,2,0,33.43,43
East Melbourne|931,931,Nicholson Street,East Melbourne,-37.8088108,144.9732193,7,15,10,0,0,10,2,1428.53,48
East Melbourne|953,953,Palmer Street,East Melbourne,-37.8175623,144.9805843,38,5,1,0,0,1,0,1629.27,36
East Melbourne|963,963,Parliament Place,East Melbourne,-37.8113191,144.9754863,35,27,5,6,4,9,1,1157.28,42
East Melbourne|994,994,Powlett Street,East Melbourne,-37.813099,144.9857395,191,156,12,6,2,14,2,7492.18,406
East Melbourne|1004,1004,Punt Road,East Melbourne,-37.8194588,144.989245,39,75,5,0,0,5,2,17715.51,246
East Melbourne|1073,1073,Simpson Street,East Melbourne,-37.8136475,144.9883166,164,154,11,28,21,32,3,7306.02,351
East Melbourne|1088,1088,Spring Street,East Melbourne,-37.8116313,144.9733486,111,123,35,55,33,68,12,7689.73,175
East Melbourne|1049,1049,St Andrews Place,East Melbourne,-37.8120025,144.9763045,53,105,22,35,24,46,5,8487.09,265
East Melbourne|1131,1131,Treasury Place,East Melbourne,-37.8129175,144.9763066,4,94,29,159,77,104,19,7182.95,139
East Melbourne|1132,1132,Trinity Place,East Melbourne,-37.8144864,144.9835187,18,2,2,0,0,2,0,524.96,22
East Melbourne|1146,1146,Vale Street,East Melbourne,-37.8183229,144.9878012,34,0,0,0,0,0,0,7330.71,181
East Melbourne|1148,1148,Vale Street South,East Melbourne,-37.81925,144.9884879,24,4,1,1,1,2,1,16696.0,216
East Melbourne|119766,119766,Verona Lane,East Melbourne,-37.8124711,144.983891,2,0,0,0,0,0,0,198.99,32
East Melbourne|1151,1151,Victoria Parade,East Melbourne,-37.809126,144.9814725,281,196,19,4,4,23,4,19353.35,574
East Melbourne|365,365,Webb Lane,East Melbourne,-37.8183456,144.9892349,41,11,1,0,0,1,0,1327.15,58
East Melbourne|1168,1168,Wellington Crescent,East Melbourne,-37.8170355,144.9779733,55,35,2,9,5,7,2,1777.74,32
East Melbourne|1169,1169,Wellington Parade,East Melbourne,-37.8161709,144.9845088,200,941,138,652,232,360,27,144522.77,1454
East Melbourne|1170,1170,Wellington Parade South,East Melbourne,-37.8167292,144.9809731,124,497,60,17,15,75,9,29782.91,205
Fishermans Bend|1404,1404,Bayside Avenue,Fishermans Bend,-37.8231337,144.9174297,5,0,0,0,0,0,0,1833.25,83
Fishermans Bend|1379,1379,Boundary Street,Fishermans Bend,-37.8241736,144.9381582,30,24,4,0,0,4,1,1149.0,78
Fishermans Bend|1383,1383,Central Boulevard,Fishermans Bend,-37.8219427,144.9195323,26,0,0,0,0,0,0,1123.95,77
Fishermans Bend|1392,1392,Douglas Street,Fishermans Bend,-37.8255701,144.9245122,75,69,10,0,0,10,1,1726.09,97
Fishermans Bend|117910,117910,Gateway Court,Fishermans Bend,-37.8271123,144.9206008,12,0,0,0,0,0,0,3122.99,85
Fishermans Bend|1388,1388,Hall Street,Fishermans Bend,-37.8224183,144.9267377,58,14,1,0,0,1,1,1992.09,83
Fishermans Bend|1372,1372,Hartley Street,Fishermans Bend,-37.8245112,144.9402508,34,43,13,0,0,13,0,786.55,93
Fishermans Bend|1387,1387,Ingles Street,Fishermans Bend,-37.8237677,144.9348234,79,28,8,0,0,8,3,2112.25,199
Fishermans Bend|1370,1370,Lorimer Street,Fishermans Bend,-37.8240235,144.9124036,259,743,23,24,5,27,8,27510.95,993
Fishermans Bend|117800,117800,Network Drive,Fishermans Bend,-37.8302002,144.9019876,18,0,0,0,0,0,0,938.36,55
Fishermans Bend|119010,119010,Phillip Court,Fishermans Bend,-37.825863,144.9210193,14,0,0,2,2,2,0,881.96,63
Fishermans Bend|1373,1373,Rogers Street,Fishermans Bend,-37.8242458,144.9368772,22,14,4,0,0,4,1,556.68,48
Fishermans Bend|117933,117933,Sabre Drive,Fishermans Bend,-37.8272667,144.906543,64,67,4,0,0,4,0,3463.03,241
Fishermans Bend|1393,1393,Salmon Street,Fishermans Bend,-37.8242668,144.9217025,131,53,8,0,0,8,1,9606.62,240
Fishermans Bend|117798,117798,Sardine Street,Fishermans Bend,-37.8312872,144.9020367,16,0,0,0,0,0,0,23.2,25
Fishermans Bend|1385,1385,Todd Road,Fishermans Bend,-37.8246771,144.9112055,49,77,17,0,0,17,4,8659.25,265
Fishermans Bend|1380,1380,Turner Street,Fishermans Bend,-37.8239327,144.9290259,214,281,27,0,0,27,5,6703.07,412
Fishermans Bend|120152,120152,Vegemite Way,Fishermans Bend,-37.8274289,144.9239346,1,2,1,0,0,1,0,361.8,14
Fishermans Bend|1384,1384,Westside Avenue,Fishermans Bend,-37.822471,144.9181011,11,0,0,0,0,0,0,450.01,80
Fishermans Bend|1389,1389,Wharf Road,Fishermans Bend,-37.8276225,144.9089329,51,334,61,0,0,61,10,8639.43,314
Fishermans Bend|3252,3252,Wirraway Drive,Fishermans Bend,-37.8257662,144.9097189,64,42,2,0,0,2,1,3196.44,155
Kensington|374,374,Albermarle Street,Kensington,-37.7957005,144.9333361,47,36,7,5,4,11,1,976.29,38
Kensington|381,381,Altona Street,Kensington,-37.7976444,144.9261261,119,302,61,79,30,90,18,8213.13,388
Kensington|3237,3237,Anderson Walk,Kensington,-37.7968154,144.9204728,15,13,4,1,1,5,1,157.23,14
Kensington|119657,119657,Anthony Street,Kensington,-37.7896521,144.92829,1,8,2,0,0,2,1,279.95,3
Kensington|395,395,Arden Street,Kensington,-37.7989524,144.9326121,115,131,24,22,18,40,10,3662.71,186
Kensington|119557,119557,Bakehouse Road,Kensington,-37.7997318,144.9307708,85,0,0,0,0,0,0,692.87,59
Kensington|3238,3238,Balmer Street,Kensington,-37.7970085,144.9193737,16,6,1,0,0,1,0,434.42,5
Kensington|411,411,Bangalore Street,Kensington,-37.7938214,144.924916,64,75,15,13,12,27,6,2216.12,298
Kensington|119632,119632,Barnett Street,Kensington,-37.7924515,144.9322209,97,29,8,0,0,8,0,2539.76,173
Kensington|418,418,Barrett Street,Kensington,-37.7975011,144.9343765,39,14,1,0,0,1,1,217.14,21
Kensington|1444,1444,Bateman Road,Kensington,-37.7953411,144.9183464,54,25,2,3,3,5,0,1033.64,44
Kensington|2045,2045,Baulderstone Walk,Kensington,-37.7954885,144.921272,14,16,4,2,2,6,1,267.39,13
Kensington|425,425,Bayswater Road,Kensington,-37.7934687,144.9234918,112,62,25,4,4,29,8,7212.62,436
Kensington|430,430,Bellair Street,Kensington,-37.7937382,144.9301812,175,334,42,58,29,70,12,18183.64,464
Kensington|432,432,Belmont Road,Kensington,-37.7927442,144.9239317,9,3,2,0,0,2,1,758.8,85
Kensington|119679,119679,Bendall Street,Kensington,-37.7892139,144.9240859,36,21,5,9,9,14,3,2853.39,28
